	Chromosome	Position	113B_CM+_vs_113B_PBMC.tumour
22_38739928	22	38739928	-0.41408171218283
22_38741508	22	38741508	-0.622831865052256
22_38742326	22	38742326	-1.0851331896177
22_38742533	22	38742533	-0.941900305800378
22_38750274	22	38750274	-0.636623451463179
22_38750377	22	38750377	-0.575832782179442
22_38751230	22	38751230	-0.666793067666009
22_38752601	22	38752601	-0.724669589579709
22_38822758	22	38822758	-0.729747068968768
22_38826647	22	38826647	-0.558571666248872
22_38866235	22	38866235	-0.171582763067303
22_38957707	22	38957707	-0.699462804573697
22_38985835	22	38985835	-0.830868993411634
22_38986074	22	38986074	-0.338559275764367
22_38986076	22	38986076	-0.369216134857658
22_38989552	22	38989552	-0.286548477187824
22_38992067	22	38992067	-0.321662330331691
22_39018219	22	39018219	-0.505993614473935
22_39025362	22	39025362	-0.672439630807151
22_39025507	22	39025507	-0.704071239856262
22_39025602	22	39025602	-0.675759989098762
22_39029500	22	39029500	-0.87306142947238
22_39031879	22	39031879	-0.865084708749547
22_39044144	22	39044144	-0.157265460242857
22_39049431	22	39049431	-0.827257739859255
22_39081118	22	39081118	-0.4471356140508
22_39081561	22	39081561	-0.364097596652088
22_39087138	22	39087138	-0.541855520997007
22_39087160	22	39087160	-0.917405743879629
22_39087170	22	39087170	-1.01745133880755
22_39087427	22	39087427	-1.05849806311423
22_39100331	22	39100331	-0.590136981372252
22_39100407	22	39100407	-0.771975304358065
22_39101407	22	39101407	-0.271546313848577
22_39101447	22	39101447	-0.573429624975985
22_39231816	22	39231816	-0.257402131528307
22_39316777	22	39316777	-0.658764693910074
22_39316907	22	39316907	-0.986100109710913
22_39316931	22	39316931	-1.02158919442954
22_39316976	22	39316976	-0.490793551814012
22_39317511	22	39317511	-0.808501180383179
22_39317607	22	39317607	-0.369216134857658
22_39319588	22	39319588	-0.101282929611025
22_39374495	22	39374495	-0.876944863959608
22_39374507	22	39374507	-0.876944863959608
22_39418760	22	39418760	-0.195783013264641
22_39419532	22	39419532	-0.563867109027865
22_39487600	22	39487600	-0.735449428332951
22_39487731	22	39487731	-0.945040013330945
22_39488937	22	39488937	-0.68082741629987
22_39504309	22	39504309	-0.544023357679717
22_39504339	22	39504339	-0.716265871771778
22_39511970	22	39511970	-0.648592888852783
22_39512250	22	39512250	-1.47241502249916
22_39513717	22	39513717	-0.231406922995362
22_39514263	22	39514263	-0.62758539502289
22_39521939	22	39521939	-0.829690802214353
22_39522147	22	39522147	-0.516136399928475
22_39522512	22	39522512	-0.639337535779946
22_39570851	22	39570851	-0.265383867189781
22_39640903	22	39640903	-0.716480191766361
22_39646706	22	39646706	-0.966622735211609
22_39646715	22	39646715	-0.771975304358065
22_39647862	22	39647862	-0.4708057696375
22_39658077	22	39658077	-0.771975304358065
22_39658280	22	39658280	-0.404243519857578
22_39659500	22	39659500	-0.912635711295183
22_39662237	22	39662237	-0.705632809529369
22_39664762	22	39664762	-0.465872176632386
22_39670915	22	39670915	-0.178600563820709
22_39679112	22	39679112	-0.892990705319431
22_39679820	22	39679820	-0.346669469625395
22_39744158	22	39744158	-0.454005223039386
22_39821109	22	39821109	-0.560471199164354
22_39968118	22	39968118	-0.364799922852192
22_39969521	22	39969521	-0.70688027613618
22_39995166	22	39995166	-0.505329644971893
22_40019900	22	40019900	-0.595097542273986
22_40021350	22	40021350	-0.585562180127184
22_40021776	22	40021776	-0.648400619239533
22_40156115	22	40156115	-0.220565363347936
22_40264852	22	40264852	-0.78096408758532
22_40266599	22	40266599	-0.392386641083511
22_40348536	22	40348536	-0.809450009776728
22_40349894	22	40349894	-0.607588486457183
22_40353388	22	40353388	-0.732804707077387
22_40353398	22	40353398	-0.678865899966584
22_40354285	22	40354285	-0.571277954120936
22_40407085	22	40407085	-0.79919677309309
22_40407137	22	40407137	-0.633844385494573
22_40407182	22	40407182	-0.433323851879576
22_40409582	22	40409582	-0.714094388277565
22_40409621	22	40409621	-0.780853455704518
22_40418493	22	40418493	-1.22804007189696
22_40418632	22	40418632	-0.426200467516335
22_40418734	22	40418734	-0.300354276712854
22_40491993	22	40491993	0.0580996941996222
22_40492004	22	40492004	-0.0715355862169731
22_40679539	22	40679539	-0.384952181248818
22_40680966	22	40680966	-1.40000652697111
22_40681544	22	40681544	-0.0939033992454276
22_40681721	22	40681721	-0.592425884027353
22_40681740	22	40681740	-0.676818071317725
22_40681860	22	40681860	-0.607344602585266
22_40779198	22	40779198	-0.260076265826633
22_40799078	22	40799078	-0.828118382395599
22_40819204	22	40819204	-0.417691836158318
22_40831082	22	40831082	-0.422641052130051
22_40835049	22	40835049	-0.388132426682816
22_40860708	22	40860708	-0.655161639375315
22_40931762	22	40931762	-0.687911039569591
22_41117624	22	41117624	-0.713872349794497
22_41131624	22	41131624	-0.63447178060813
22_41150154	22	41150154	-0.128119114583341
22_41151940	22	41151940	-0.823322184358286
22_41152004	22	41152004	-0.467120722829644
22_41155035	22	41155035	-0.547935030140135
22_41170430	22	41170430	-0.944811901220281
22_41172549	22	41172549	-0.632250540691452
22_41178083	22	41178083	-0.208074419164739
22_41178379	22	41178379	-0.269474963828882
22_41179533	22	41179533	-0.224487509055572
22_41214020	22	41214020	-0.414423299739982
22_41217184	22	41217184	-0.929516581344545
22_41217983	22	41217983	-0.819281019136422
22_41218016	22	41218016	-0.786622080322466
22_41218109	22	41218109	-0.623452779647977
22_41225829	22	41225829	-0.363169758790736
22_41228514	22	41228514	-0.849977816359338
22_41237449	22	41237449	-0.323617731879195
22_41240857	22	41240857	-0.641391194547921
22_41241056	22	41241056	-0.422032833301106
22_41254419	22	41254419	-0.807022251457266
22_41256076	22	41256076	-0.340635992750121
22_41256253	22	41256253	-1.27240429486755
22_41258026	22	41258026	-0.745980095825121
22_41325849	22	41325849	-1.12707026318063
22_41325897	22	41325897	-0.981428669987015
22_41330049	22	41330049	-0.537510050721042
22_41340134	22	41340134	-1.03876184505297
22_41343447	22	41343447	-0.119898607778372
22_41355484	22	41355484	-0.748128562403698
22_41387655	22	41387655	-0.563388682546648
22_41436557	22	41436557	-0.680552276594471
22_41507837	22	41507837	-0.771975304358065
22_41527314	22	41527314	-0.628611129186888
22_41543879	22	41543879	-0.642692287413099
22_41602583	22	41602583	-0.572205791982288
22_41663764	22	41663764	-0.867899724356601
22_41688957	22	41688957	-0.64234002394147
22_41693655	22	41693655	-0.883483619575056
22_41696605	22	41696605	-0.979570723766433
22_41697106	22	41697106	-0.549582883021617
22_41699640	22	41699640	-0.734007454159045
22_41699703	22	41699703	-0.893965828736676
22_41699707	22	41699707	-0.771975304358065
22_41714045	22	41714045	-0.356937805079222
22_41758542	22	41758542	-0.713872349794497
22_41763225	22	41763225	-0.717527520335689
22_41776224	22	41776224	-0.469946766908408
22_41778775	22	41778775	-0.615856102440783
22_41781313	22	41781313	-0.455118199018125
22_41866934	22	41866934	-0.854437464550038
22_41866959	22	41866959	-0.637045724271957
22_41880738	22	41880738	-0.463853008995733
22_41880821	22	41880821	-0.743960928188469
22_41899246	22	41899246	-0.999044212903986
22_41899309	22	41899309	-0.801722647752117
22_41899365	22	41899365	-0.532787640478639
22_41905651	22	41905651	-0.628611129186888
22_41910096	22	41910096	-0.543034097192679
22_41926277	22	41926277	-0.520436537362101
22_41940168	22	41940168	-0.56898828219421
22_41945304	22	41945304	-0.798447515719256
22_41945359	22	41945359	-0.463853008995733
22_41971791	22	41971791	-0.53931454756779
22_41972026	22	41972026	-1.06743118788424
22_41972853	22	41972853	-1.05737752322031
22_41994330	22	41994330	-0.445747072037077
22_42020052	22	42020052	-0.87151097790898
22_42026870	22	42026870	-0.821303016721634
22_42027106	22	42027106	-0.455118199018125
22_42067810	22	42067810	-0.575578091554562
22_42068566	22	42068566	-0.687911039569591
22_42077524	22	42077524	-0.418338349743365
22_42077999	22	42077999	-0.682178634007419
22_42078064	22	42078064	-0.497115463127482
22_42079856	22	42079856	-0.64234002394147
22_42090719	22	42090719	-0.808812072538437
22_42140302	22	42140302	-1.68624543033218
22_42141394	22	42141394	-0.242866038370427
22_42141636	22	42141636	-0.74243102874405
22_42141910	22	42141910	-0.771975304358065
22_42142869	22	42142869	-0.410575768681295
22_42210491	22	42210491	-0.676115288950549
22_42211332	22	42211332	-0.657332738416943
22_42213142	22	42213142	-0.961009128748082
22_42214093	22	42214093	-0.598439049363374
22_42214952	22	42214952	-0.310395219142191
22_42215109	22	42215109	-0.989566739430692
22_42215168	22	42215168	-0.617465355302441
22_42215259	22	42215259	-0.818517890295095
22_42385192	22	42385192	-0.555657397431302
22_42397867	22	42397867	-1.17915068586394
22_42409525	22	42409525	-0.915566157986915
22_42512970	22	42512970	-0.310841390489767
22_42514159	22	42514159	-0.395826818472816
22_42516091	22	42516091	-0.462019851136779
22_42518078	22	42518078	-0.422526146706798
22_42519744	22	42519744	-0.512732477686646
22_42585304	22	42585304	-0.691356844149781
22_42585884	22	42585884	-0.481195908041367
22_42599718	22	42599718	-0.844383799886115
22_42614811	22	42614811	-0.44013174060562
22_42619789	22	42619789	-1.01483182825423
22_42628265	22	42628265	-0.254576087449544
22_42631409	22	42631409	-0.63987176835072
22_42636823	22	42636823	-0.760101204069773
22_42640163	22	42640163	-0.737623799567288
22_42640258	22	42640258	-0.637045724271957
22_42693060	22	42693060	-0.878890508274577
22_42693464	22	42693464	-0.681777495386487
22_42693585	22	42693585	-0.723065703877119
22_42693852	22	42693852	-0.605325434948614
22_42810944	22	42810944	-0.743406152161294
22_42817256	22	42817256	-0.558268610887839
22_42817260	22	42817260	-0.678865899966584
22_42822391	22	42822391	-0.754053396360803
22_42876189	22	42876189	-0.658966342528879
22_42876976	22	42876976	-0.567155512469567
22_42879110	22	42879110	-0.958388428588947
22_42882214	22	42882214	-0.248413348301052
22_42888728	22	42888728	-0.576250833483697
22_42888796	22	42888796	-0.289374521266587
22_42893467	22	42893467	-0.805922636281403
22_43001030	22	43001030	-0.429087590835057
22_43039806	22	43039806	-0.408163128434395
22_43059525	22	43059525	-0.956399875495493
22_43063849	22	43063849	-1.05374627277344
22_43068430	22	43068430	-0.398516908830621
22_43069808	22	43069808	-0.52404779091448
22_43070211	22	43070211	-0.301084570345704
22_43070241	22	43070241	-0.418338349743365
22_43127761	22	43127761	-1.03221107683919
22_43129272	22	43129272	-0.723065703877119
22_43133088	22	43133088	-0.720445003717983
22_43143240	22	43143240	-0.644425254637554
22_43143273	22	43143273	-0.666793067666009
22_43143303	22	43143303	-0.843528565383099
22_43161079	22	43161079	-0.787572159409084
22_43162837	22	43162837	-0.588263351185677
22_43172506	22	43172506	-0.376433980705019
22_43174540	22	43174540	-0.808195492270819
22_43176343	22	43176343	-0.0177317187600236
22_43176348	22	43176348	-0.00546543457784393
22_43179637	22	43179637	-0.966991286763208
22_43179935	22	43179935	-0.678865899966584
22_43180825	22	43180825	-0.914933258200108
22_43180874	22	43180874	-1.01590088724415
22_43183002	22	43183002	-0.643967691981994
22_43183006	22	43183006	-0.575578091554562
22_43183077	22	43183077	-0.859438145608405
22_43187045	22	43187045	-0.712269058233798
22_43210175	22	43210175	-0.492592904436788
22_43210209	22	43210209	-0.479794552864755
22_43212525	22	43212525	-0.447540353860128
22_43214135	22	43214135	-0.755487181569496
22_43214195	22	43214195	-0.880035050215518
22_43218286	22	43218286	-1.0689570421152
22_43223177	22	43223177	-0.60337570038232
22_43238733	22	43238733	-0.732082577234553
22_43238744	22	43238744	-0.92776997696549
22_43238857	22	43238857	-0.703027950640574
22_43339179	22	43339179	-0.590136981372252
22_43435136	22	43435136	-0.945306907243627
22_43474863	22	43474863	-0.518218712112282
22_43474881	22	43474881	-0.490204335942686
22_43474920	22	43474920	-0.547269017183371
22_43530861	22	43530861	-0.501327714414396
22_43537449	22	43537449	-0.4708057696375
22_43540241	22	43540241	-0.887452521778001
22_43554939	22	43554939	-0.508940898524271
22_43554973	22	43554973	-0.504042099111432
22_43580516	22	43580516	-0.501013982752643
22_43580543	22	43580543	-0.610912871625549
22_43626451	22	43626451	-0.75469731292623
22_43626514	22	43626514	-0.472415022499157
22_43632182	22	43632182	-0.663040932804901
22_43632198	22	43632198	-0.586943410525545
22_43632205	22	43632205	-0.699462804573697
22_43632220	22	43632220	-0.819281019136422
22_43683765	22	43683765	-0.498214491931213
22_43683800	22	43683800	-0.603098392348619
22_43683848	22	43683848	-0.818517890295095
22_43687488	22	43687488	-0.892269538075777
22_43687562	22	43687562	-0.822601377428033
22_43706403	22	43706403	-0.685097853678098
22_43711591	22	43711591	-0.394412510497884
22_43731749	22	43731749	-0.762930164755058
22_43731763	22	43731763	-0.617941675685644
22_43735906	22	43735906	-1.00827332771973
22_43765381	22	43765381	-0.737759589020152
22_43797285	22	43797285	-0.926008933030486
22_43884304	22	43884304	-0.737759589020152
22_43886427	22	43886427	-0.560471199164354
22_43889378	22	43889378	-0.750601653565498
22_43889885	22	43889885	-0.504494993493079
22_43891076	22	43891076	-0.743960928188469
22_43891194	22	43891194	-0.26382840068774
22_43926963	22	43926963	-0.257402131528307
22_43927042	22	43927042	-0.589771973137316
22_43927056	22	43927056	-0.572205791982288
22_43928847	22	43928847	-0.302490021056845
22_43933050	22	43933050	-0.424052000937758
22_43937094	22	43937094	-0.63447178060813
22_43940005	22	43940005	-0.771975304358065
22_43946236	22	43946236	-0.771975304358065
22_43946295	22	43946295	-0.761482930540423
22_43972242	22	43972242	-0.468583160908131
22_43972324	22	43972324	-0.568441910272933
22_43976752	22	43976752	-0.06148192155305
22_43977940	22	43977940	-0.745980095825121
22_43983958	22	43983958	-0.553795134308532
22_43989229	22	43989229	-0.925780640437101
22_43990401	22	43990401	-0.638708773494601
22_43999403	22	43999403	-0.619972210913015
22_44081684	22	44081684	-0.37863287617854
22_44081685	22	44081685	-0.390104669014421
22_44081771	22	44081771	-0.952547549999886
22_44093988	22	44093988	-0.675299284946391
22_44100071	22	44100071	-0.602050302915753
22_44119061	22	44119061	-0.732804707077387
22_44132901	22	44132901	-0.253844312115118
22_44132946	22	44132946	-0.362862639036327
22_44173052	22	44173052	-0.312543685720768
22_44187691	22	44187691	-0.469946766908408
22_44189126	22	44189126	-1.10128292961103
22_44190639	22	44190639	-0.236938028968591
22_44190642	22	44190642	-0.284425305294854
22_44206342	22	44206342	-0.574938457298512
22_44206349	22	44206349	-0.657804284438754
22_44206382	22	44206382	-0.641914763793692
22_44285732	22	44285732	-0.590136981372252
22_44285733	22	44285733	-0.649984779979455
22_44497422	22	44497422	-0.875068797322169
22_44735077	22	44735077	-0.583530214944955
22_44736807	22	44736807	-0.740266444630727
22_44736824	22	44736824	-0.869586100984488
22_44736905	22	44736905	-0.912152962406325
22_44736973	22	44736973	-0.556246613302628
22_44802129	22	44802129	-0.646444422274207
22_44808415	22	44808415	-0.508940898524271
22_44822459	22	44822459	-0.556962413387215
22_44825524	22	44825524	-0.401331924437675
22_44825543	22	44825543	-0.628239826896616
22_44849050	22	44849050	-0.728906582466179
22_44859749	22	44859749	-0.572666496134659
22_44859757	22	44859757	-0.616324433897871
22_44859809	22	44859809	-0.649984779979455
22_44862282	22	44862282	-0.756207988499749
22_44862415	22	44862415	-0.502135720619157
22_44862416	22	44862416	-0.474993566600934
22_44862453	22	44862453	-0.849977816359338
22_44862493	22	44862493	-0.696026451124767
22_44883296	22	44883296	-0.541362376216649
22_44888017	22	44888017	-0.854964669029097
22_44890670	22	44890670	-0.272048907492708
22_44891338	22	44891338	-0.0420644677258096
22_44916364	22	44916364	-0.845975885801842
22_44916555	22	44916555	-0.63447178060813
22_45181350	22	45181350	-0.759484360174868
22_45207750	22	45207750	0.106034171263324
22_45207757	22	45207757	0.26866668013928
22_45226221	22	45226221	-0.624418115944207
22_45293197	22	45293197	-0.447540353860128
22_45293237	22	45293237	-0.55747079245193
22_45295713	22	45295713	-0.665060100441554
22_45322160	22	45322160	-0.795434277182054
22_45327961	22	45327961	-0.364799922852192
22_45327965	22	45327965	-0.386685148473274
