	Chromosome	Position	28RT_T1_vs_28RT_PBMC.tumour
22_30694257	22	30694257	-0.450522932642195
22_30695152	22	30695152	-0.616549809473299
22_30695167	22	30695167	-0.789344704523401
22_30695318	22	30695318	-0.94912514856017
22_30870559	22	30870559	-1.2854085364246
22_30870565	22	30870565	-1.2150192085332
22_30881713	22	30881713	-1.27105324344753
22_30884907	22	30884907	-0.878042050498688
22_30889203	22	30889203	-0.94912514856017
22_30889561	22	30889561	-0.587858905722307
22_30890941	22	30890941	-0.789646934552974
22_30893904	22	30893904	-0.965803889706801
22_30906138	22	30906138	-0.79712205511512
22_30906246	22	30906246	-0.94912514856017
22_30932643	22	30932643	-0.545769454328962
22_30937644	22	30937644	-0.981546626252548
22_30939980	22	30939980	-1.26278562746393
22_30958667	22	30958667	-0.637766295382995
22_31082956	22	31082956	-0.613257862714934
22_31083248	22	31083248	-0.426704113907727
22_31088944	22	31088944	-0.743806240582664
22_31090868	22	31090868	-0.934625578865055
22_31090999	22	31090999	-1.32352066334167
22_31091282	22	31091282	-0.937809835332336
22_31091368	22	31091368	-1.11905015000248
22_31091746	22	31091746	-1.10112824200522
22_31091761	22	31091761	-1.09351505789535
22_31092511	22	31092511	-0.94912514856017
22_31093453	22	31093453	-0.598938793631295
22_31093748	22	31093748	-1.06258319834345
22_31095309	22	31095309	-0.601201845139864
22_31095408	22	31095408	-0.79712205511512
22_31096795	22	31096795	-0.985651024585285
22_31096797	22	31096797	-1.03658798981051
22_31097139	22	31097139	-1.02408720624139
22_31097178	22	31097178	-1.01408059040094
22_31105005	22	31105005	-0.94912514856017
22_31105940	22	31105940	-1.03658798981051
22_31124933	22	31124933	-0.708117049056376
22_31125008	22	31125008	-0.364162647839014
22_31125119	22	31125119	-0.357589993915528
22_31125418	22	31125418	-0.647744431076894
22_31125609	22	31125609	-0.807949085599476
22_31125864	22	31125864	-0.973787202794439
22_31126995	22	31126995	-1.00684064641646
22_31133477	22	31133477	-0.410456300112949
22_31133918	22	31133918	-1.08662867231011
22_31134087	22	31134087	-0.94912514856017
22_31135802	22	31135802	-0.717309473337097
22_31137810	22	31137810	-0.769801449115608
22_31137857	22	31137857	-0.745111256538577
22_31137966	22	31137966	-0.882010952701633
22_31137981	22	31137981	-0.722849292736494
22_31139886	22	31139886	-0.18616434586102
22_31140009	22	31140009	-0.76626109141036
22_31140147	22	31140147	-0.498018394573805
22_31140247	22	31140247	-0.668224321932863
22_31195526	22	31195526	-0.780727616864452
22_31225806	22	31225806	-0.788660476366924
22_31259159	22	31259159	-0.691967309063046
22_31259222	22	31259222	-0.772247386476091
22_31267889	22	31267889	-0.937251048271879
22_31277125	22	31277125	-0.10666642554665
22_31277130	22	31277130	-0.171517569896618
22_31278338	22	31278338	-1.11139657745905
22_31289270	22	31289270	-0.874023693319452
22_31291008	22	31291008	-0.562102025450923
22_31326900	22	31326900	-0.846031655596067
22_31341450	22	31341450	-0.609049706962548
22_31344463	22	31344463	-0.726732727223722
22_31442084	22	31442084	-0.607336631311965
22_31463873	22	31463873	-0.815858617696706
22_31528812	22	31528812	-0.94912514856017
22_31546933	22	31546933	-0.806167194718127
22_31550296	22	31550296	-0.542215530164727
22_31556951	22	31556951	-0.339584625118348
22_31561340	22	31561340	-0.996430863338527
22_31580313	22	31580313	-0.723565448145039
22_31602626	22	31602626	-0.506606912859219
22_31604944	22	31604944	-0.445550974679669
22_31607945	22	31607945	-0.81014873541136
22_31611151	22	31611151	-0.886389393212208
22_31611278	22	31611278	-0.965803889706801
22_31611824	22	31611824	-1.18107187660987
22_31611881	22	31611881	-0.97609219616044
22_31612053	22	31612053	-1.22374752866918
22_31612060	22	31612060	-1.19198167245633
22_31615239	22	31615239	-0.859328478209525
22_31618259	22	31618259	-0.705853997547806
22_31618310	22	31618310	-0.616549809473299
22_31648132	22	31648132	-0.644270567031749
22_31676783	22	31676783	-0.927098842230171
22_31685695	22	31685695	-0.896657728666035
22_31685698	22	31685698	-0.922158100959901
22_31713319	22	31713319	-0.609638682288503
22_31713625	22	31713625	-0.525626070533131
22_31713654	22	31713654	-0.65314032092509
22_31713727	22	31713727	-0.744766650053984
22_31714143	22	31714143	-0.839247530787797
22_31714177	22	31714177	-0.928366588393373
22_31714952	22	31714952	-0.74749128739052
22_31715696	22	31715696	-0.7680124664854
22_31716263	22	31716263	-0.52813838295014
22_31716475	22	31716475	-0.967984175811486
22_31716880	22	31716880	-0.608088230725103
22_31717178	22	31717178	-0.821745842083943
22_31717283	22	31717283	-1.00801883761374
22_31798595	22	31798595	-0.558335195528004
22_31804175	22	31804175	-0.802576485207228
22_31815426	22	31815426	-1.03158730875214
22_31821635	22	31821635	-0.94912514856017
22_31822758	22	31822758	-0.728526009046773
22_31833945	22	31833945	-0.906564686332125
22_31837042	22	31837042	-0.995418800834105
22_31938035	22	31938035	-0.935949759812437
22_31938243	22	31938243	-0.936634204376974
22_31945515	22	31945515	-1.31685693306066
22_32084518	22	32084518	-0.74002954983718
22_32091757	22	32091757	-0.565796509008665
22_32110063	22	32110063	-0.673064062430137
22_32110117	22	32110117	-1.01783789864418
22_32150959	22	32150959	-0.682479489173998
22_32150972	22	32150972	-0.780248236550724
22_32151517	22	32151517	-0.813773295665284
22_32151530	22	32151530	-0.972208761673212
22_32151536	22	32151536	-0.995667734497201
22_32152083	22	32152083	-0.76626109141036
22_32152595	22	32152595	-0.856015744168689
22_32158998	22	32158998	-0.901296623469555
22_32159006	22	32159006	-0.995418800834105
22_32159010	22	32159010	-0.918751499516652
22_32190888	22	32190888	-1.05005405741095
22_32190891	22	32190891	-1.10220447856456
22_32191036	22	32191036	-1.02648403126641
22_32191040	22	32191040	-1.06083553605719
22_32191251	22	32191251	-0.96727249527043
22_32191268	22	32191268	-0.913055893852649
22_32191274	22	32191274	-0.885399550949783
22_32191286	22	32191286	-0.865601792997887
22_32191315	22	32191315	-0.862968504810456
22_32192914	22	32192914	-0.801279680588777
22_32193036	22	32193036	-0.94912514856017
22_32193103	22	32193103	-0.90427091277591
22_32194408	22	32194408	-0.617674279554301
22_32194462	22	32194462	-0.587858905722307
22_32196133	22	32196133	-0.34426309040131
22_32229310	22	32229310	-0.99887818375727
22_32247509	22	32247509	-0.916458959639848
22_32358243	22	32358243	-1.04278425577442
22_32358245	22	32358245	-1.07393160429645
22_32358263	22	32358263	-1.32193441244972
22_32358269	22	32358269	-1.2996223956443
22_32358319	22	32358319	-1.34700209668083
22_32358513	22	32358513	-1.01325548597989
22_32358574	22	32358574	-1.07014054952154
22_32360420	22	32360420	-0.418610431861391
22_32360568	22	32360568	-0.686090742726377
22_32360573	22	32360573	-0.733787484757673
22_32360697	22	32360697	-1.02819671955137
22_32360716	22	32360716	-1.16544305548693
22_32388064	22	32388064	-0.961508873016003
22_32395164	22	32395164	-0.686090742726377
22_32399654	22	32399654	-0.872163166745286
22_32412091	22	32412091	-1.16485383961561
22_32414391	22	32414391	-0.777644680615817
22_32415965	22	32415965	-0.843942911868114
22_32432379	22	32432379	-0.686090742726377
22_32435724	22	32435724	-0.94912514856017
22_32435850	22	32435850	-0.84562057280631
22_32479203	22	32479203	-0.801026509571036
22_32484019	22	32484019	-0.73112449634088
22_32491163	22	32491163	-1.09048099780571
22_32498466	22	32498466	-0.926405072060087
22_32518080	22	32518080	-0.926405072060087
22_32518246	22	32518246	-0.807106143687742
22_32857293	22	32857293	-1.14177022650257
22_32857305	22	32857305	-1.01231897504736
22_33006531	22	33006531	-1.14177022650257
22_33274598	22	33274598	-0.846031655596067
22_33277184	22	33277184	-0.672284943201346
22_33283303	22	33283303	-1.21591168925507
22_33304411	22	33304411	-1.01623934441871
22_33604498	22	33604498	-1.3216793165175
22_33626300	22	33626300	-1.09798853447465
22_33650466	22	33650466	-0.518980756891118
22_35067169	22	35067169	0.116964041897602
22_35067186	22	35067186	0.0404582354944913
22_35067222	22	35067222	0.195264760775005
22_35067256	22	35067256	0.370564474131193
22_35082651	22	35082651	0.180157868384796
22_35085668	22	35085668	0.301682954940364
22_35264882	22	35264882	-0.12600291064425
22_35265234	22	35265234	0.150410524990744
22_35317938	22	35317938	-0.0601564609489143
22_35334433	22	35334433	0.0373283196018818
22_35389903	22	35389903	0.259821741711326
22_35393571	22	35393571	0.391911769274897
22_35403454	22	35403454	0.133337011631803
22_35403506	22	35403506	0.11926182642008
22_35406693	22	35406693	0.321836173045252
22_35417767	22	35417767	-0.237250535356795
22_35454028	22	35454028	0.236886837049778
22_35610998	22	35610998	0.0900454487205074
22_35611028	22	35611028	0.168711341733688
22_35658897	22	35658897	0.141072660411408
22_35659094	22	35659094	0.230043697125762
22_35659117	22	35659117	0.255694643328328
22_35720488	22	35720488	0.231447097081651
22_35720497	22	35720497	0.236430504595906
22_35720546	22	35720546	0.397325265461261
22_35726333	22	35726333	-0.000109077278975256
22_35726677	22	35726677	0.174965199164473
22_35726883	22	35726883	0.0279744493297508
22_35728813	22	35728813	0.164831040736915
22_35768278	22	35768278	0.0926950271344566
22_35809902	22	35809902	-0.384062205276719
22_36141383	22	36141383	-0.0422345529516519
22_36141452	22	36141452	-0.147670827942251
22_36141715	22	36141715	0.372802946327192
22_36141727	22	36141727	0.375837006416825
22_36141845	22	36141845	0.456131329926088
22_36149874	22	36149874	0.18473059817462
22_36160775	22	36160775	0.0655216274042309
22_36191154	22	36191154	0.611990610206618
22_36191175	22	36191175	0.398798154860136
22_36191231	22	36191231	0.0508748514398297
22_36191298	22	36191298	0.350435133298738
22_36191438	22	36191438	0.0883495568584925
22_36191463	22	36191463	0.099784451920776
22_36191512	22	36191512	0.24514367186189
22_36191656	22	36191656	-0.154709282210064
22_36191840	22	36191840	0.302413618435794
22_36191906	22	36191906	0.0508748514398297
22_36195334	22	36195334	0.00163133241998048
22_36195429	22	36195429	0.0630495653859319
22_36199341	22	36199341	0.00780612954794355
22_36199562	22	36199562	0.280008850655333
22_36199602	22	36199602	0.361662388721992
22_36202003	22	36202003	0.217772160184574
22_36228185	22	36228185	-0.247783464124686
22_36237179	22	36237179	0.11926182642008
22_36259689	22	36259689	0.280356697562597
22_36265628	22	36265628	0.300853104448177
22_36265745	22	36265745	0.136122138058341
22_36265796	22	36265796	0.0239078038395603
22_36265845	22	36265845	-0.0580595201133345
22_36266018	22	36266018	-0.0593080663105933
22_36284279	22	36284279	0.190599615106443
22_36285751	22	36285751	0.327392486637245
22_36288285	22	36288285	0.20287794488488
22_36288308	22	36288308	0.218331597291392
22_36288934	22	36288934	0.588531637382629
22_36312151	22	36312151	0.322548175547496
22_36480682	22	36480682	0.145339535443322
22_36480805	22	36480805	0.317154916777278
22_36481597	22	36481597	0.182786526945411
22_36481648	22	36481648	0.418606635940317
22_36490065	22	36490065	0.254408245524962
22_36496193	22	36496193	0.159127742091853
22_36501380	22	36501380	0.231447097081651
22_36504224	22	36504224	0.115830293280599
22_36504759	22	36504759	0.170173779812174
22_36506212	22	36506212	0.287914048740679
22_36511618	22	36511618	0.0625566564874648
22_36512540	22	36512540	0.134939116228304
22_36525686	22	36525686	0.184141382303294
22_36526005	22	36526005	0.0379357957323314
22_36526020	22	36526020	0.19406948726762
22_36700882	22	36700882	0.0991300200470508
22_36762941	22	36762941	-0.330215315915677
22_36860804	22	36860804	-0.182615278779949
22_36864973	22	36864973	0.00648073208137622
22_36865041	22	36865041	-0.197945695174263
22_36870530	22	36870530	0.277943759985751
22_36875730	22	36875730	-0.008018837613739
22_36877763	22	36877763	0.444356207352226
22_36923251	22	36923251	0.309962072756961
22_36930752	22	36930752	0.241923144447896
22_36932871	22	36932871	0.0508748514398297
22_36933957	22	36933957	0.0607903203049124
22_36935634	22	36935634	-0.068864392834266
22_36937634	22	36937634	0.0508748514398297
22_36937762	22	36937762	0.220799852882142
22_36937894	22	36937894	0.358303376632077
22_36938299	22	36938299	0.0683622781686706
22_36938333	22	36938333	0.338677162422565
22_36991216	22	36991216	0.408768443615065
22_36999958	22	36999958	-0.212159554393964
22_37002201	22	37002201	0.119916495869481
22_37011305	22	37011305	-0.011186116692422
22_37024485	22	37024485	0.384775587993268
22_37024820	22	37024820	0.1675197702921
22_37052612	22	37052612	0.112275396103973
22_37052627	22	37052627	0.095268970798283
22_37057412	22	37057412	0.139230725860676
22_37061418	22	37061418	0.0926950271344566
22_37061545	22	37061545	-0.212159554393964
22_37062604	22	37062604	0.327984442485346
22_37062721	22	37062721	0.302413618435794
22_37066886	22	37066886	0.230695889024642
22_37066896	22	37066896	0.143984255831311
22_37069137	22	37069137	0.0791638958712532
22_37070525	22	37070525	0.0797297141120146
22_37070954	22	37070954	0.184553286671799
22_37073551	22	37073551	0.114439980217296
22_37084757	22	37084757	-0.0156205603470772
22_37089684	22	37089684	0.112275396103973
22_37098445	22	37098445	0.206994053357111
22_37103346	22	37103346	-0.0448841313656011
22_37128324	22	37128324	0.381699346815588
22_37139196	22	37139196	0.616472027294055
22_37142468	22	37142468	0.123806373893681
22_37182539	22	37182539	0.398798154860136
22_37184402	22	37184402	-0.0462238366652518
22_37184423	22	37184423	0.00477843685037564
22_37206982	22	37206982	0.219380575796808
22_37207247	22	37207247	-0.179905355389338
22_37207288	22	37207288	0.102405152079912
22_37207351	22	37207351	-0.0393229575317486
22_37207492	22	37207492	-0.28354418763073
22_37207694	22	37207694	0.0177079875046303
22_37207706	22	37207706	0.0508748514398297
22_37226751	22	37226751	0.48203201608195
22_37300937	22	37300937	0.237287975670711
22_37303387	22	37303387	0.683817381062807
22_37309981	22	37309981	0.181271488695504
22_37311031	22	37311031	0.173731599225363
22_37312070	22	37312070	0.0508748514398297
22_37373258	22	37373258	-0.0657700674124409
22_37374008	22	37374008	0.0702401763067607
22_37374317	22	37374317	0.0069315038522325
22_37375308	22	37375308	-0.035712833556261
22_37486111	22	37486111	0.275581138614524
22_37491799	22	37491799	-0.212159554393964
22_37494124	22	37494124	0.0631531812182663
22_37506267	22	37506267	0.473565923262109
22_37507871	22	37507871	-0.0195144764515684
22_37507876	22	37507876	-0.0276585511068599
22_37508545	22	37508545	0.145202233987983
22_37519138	22	37519138	0.26887550365912
22_37566576	22	37566576	0.201117487020442
22_37566639	22	37566639	0.0508748514398297
22_37566772	22	37566772	0.0508748514398297
22_37568224	22	37568224	-0.0105256932243137
22_37568385	22	37568385	0.174257266945112
22_37568386	22	37568386	0.261092558830175
22_37568760	22	37568760	0.105322635462206
22_37570642	22	37570642	0.0508748514398297
22_37576621	22	37576621	0.391911769274897
22_37614248	22	37614248	0.225961557997921
22_37623431	22	37623431	-0.104919821167595
22_37625063	22	37625063	0.368357041296
22_37625930	22	37625930	-0.241906897788016
22_37630102	22	37630102	0.330982770632565
22_37631005	22	37631005	0.0383839072566327
22_37632066	22	37632066	0.308371073732194
22_37639844	22	37639844	0.039097683663476
22_37643739	22	37643739	0.163349580698242
22_37650688	22	37650688	0.110375863188491
22_37655322	22	37655322	0.313909257273623
22_37655621	22	37655621	0.0725699225391487
22_37655992	22	37655992	0.0840417153750289
22_37656047	22	37656047	-0.0486608221110849
22_37658816	22	37658816	0.544414324397391
22_37659171	22	37659171	0.0207128809295772
22_37665569	22	37665569	0.213427864225789
22_37665630	22	37665630	0.0961041054328272
22_37688903	22	37688903	0.165434615702685
22_37691302	22	37691302	0.385859099152638
22_37713346	22	37713346	0.0976690629187708
22_37715810	22	37715810	0.228271102313277
22_37715890	22	37715890	0.111628882518926
22_37723259	22	37723259	-0.159342855950516
22_37724517	22	37724517	0.157790055356342
22_37724734	22	37724734	0.187447904315273
22_37725145	22	37725145	0.0328409286095678
22_37725367	22	37725367	0.0301162912730322
22_37725630	22	37725630	0.0398196629308338
22_37725788	22	37725788	-0.138602947423883
22_37734413	22	37734413	0.117217346268526
22_37734465	22	37734465	0.105841310657758
22_37734514	22	37734514	0.229212092698342
22_37734820	22	37734820	0.095268970798283
22_37734846	22	37734846	0.0766379475049115
22_37735064	22	37735064	0.143984255831311
22_37739656	22	37739656	0.192536000663421
22_37740669	22	37740669	0.236089723906737
22_37745677	22	37745677	0.712072937988071
22_37758060	22	37758060	-0.282108431956528
22_37768099	22	37768099	-0.081880357411942
22_37769262	22	37769262	0.51482195119962
22_37769332	22	37769332	0.110581097564097
22_37772696	22	37772696	0.124875432883606
