	Chromosome	Position	67RT_CM+_vs_67_PBMC.tumour
19_40986013	19	40986013	0.243246130707662
19_40988986	19	40988986	0.518487781841009
19_40989728	19	40989728	0.277872473817295
19_40989850	19	40989850	0.307092612732288
19_40990715	19	40990715	0.559455541442119
19_40991381	19	40991381	0.53356256832295
19_40991383	19	40991383	0.576474125331965
19_40991441	19	40991441	0.587200531925023
19_41000286	19	41000286	0.688129440775804
19_41004093	19	41004093	0.574816807469191
19_41004303	19	41004303	0.641139339035827
19_41004435	19	41004435	0.398166707535007
19_41006906	19	41006906	0.0387639072289812
19_41006936	19	41006936	0.376212873860825
19_41006945	19	41006945	0.296685389669122
19_41006972	19	41006972	0.400322397201514
19_41007480	19	41007480	0.430331683308157
19_41007501	19	41007501	0.459444984726651
19_41009797	19	41009797	0.510384934874193
19_41012432	19	41012432	0.470913494084784
19_41012868	19	41012868	0.598341089530224
19_41012992	19	41012992	0.553880458724997
19_41013401	19	41013401	0.924701430732847
19_41017349	19	41017349	0.52465906585631
19_41017398	19	41017398	0.5141370697353
19_41018082	19	41018082	0.657903523268225
19_41018104	19	41018104	0.854680842790009
19_41018182	19	41018182	0.369447005392096
19_41087043	19	41087043	0.104418426010346
19_41087232	19	41087232	0.674352481020105
19_41088061	19	41088061	0.5141370697353
19_41088545	19	41088545	0.714435720221131
19_41090054	19	41090054	0.545380356230396
19_41090272	19	41090272	0.30406492003472
19_41090441	19	41090441	0.54820640030916
19_41090682	19	41090682	0.506280536541456
19_41090837	19	41090837	-0.301154112246068
19_41094903	19	41094903	0.362827746460335
19_41094932	19	41094932	0.454226666655603
19_41095991	19	41095991	0.774286084525519
19_41114148	19	41114148	0.367234847983116
19_41114514	19	41114514	0.366394361480527
19_41116236	19	41116236	0.429348362783286
19_41116284	19	41116284	0.396315911847065
19_41120366	19	41120366	0.279347622249384
19_41121496	19	41121496	0.7727561850811
19_41121503	19	41121503	0.892055113453444
19_41121963	19	41121963	0.528306842871455
19_41124724	19	41124724	0.647143072381306
19_41124783	19	41124783	0.692282577982581
19_41124804	19	41124804	0.696825023099522
19_41125726	19	41125726	0.569922540493188
19_41197858	19	41197858	0.501227308815171
19_41197888	19	41197888	0.483946570127999
19_41203552	19	41203552	0.534089195465461
19_41205982	19	41205982	0.321610421187473
19_41206519	19	41206519	0.261480857875287
19_41219445	19	41219445	0.265272437037661
19_41268235	19	41268235	0.363235690769822
19_41305825	19	41305825	0.345125744726876
19_41316552	19	41316552	0.478676075146854
19_41316712	19	41316712	0.417275530482711
19_41316742	19	41316742	0.630269253816909
19_41341955	19	41341955	0.412326314510978
19_41352971	19	41352971	0.528306842871455
19_41353016	19	41353016	1.08970087245421
19_41354715	19	41354715	0.495278042483984
19_41355004	19	41355004	0.314182037518607
19_41357916	19	41357916	0.595612771741223
19_41357928	19	41357928	0.63450624670338
19_41363487	19	41363487	0.387528187088659
19_41378339	19	41378339	0.547672167738386
19_41378422	19	41378422	0.303893731064968
19_41383843	19	41383843	0.746583155735671
19_41392904	19	41392904	0.954143743002822
19_41397861	19	41397861	0.324166126091229
19_41410927	19	41410927	0.731590441260198
19_41422747	19	41422747	0.300579305773614
19_41422750	19	41422750	0.291744648398852
19_41422779	19	41422779	0.0968749053419424
19_41424676	19	41424676	0.561665439817886
19_41426207	19	41426207	-0.0792918542927311
19_41426554	19	41426554	0.487664858374109
19_41432303	19	41432303	0.548381283034495
19_41438332	19	41438332	0.856387164740412
19_41438408	19	41438408	0.853715506493779
19_41443965	19	41443965	1.12422855558248
19_41444073	19	41444073	0.735957965866419
19_41444078	19	41444078	0.696429601679782
19_41444144	19	41444144	0.682247740557997
19_41577497	19	41577497	0.713732937853955
19_41579348	19	41579348	0.251151328793008
19_41579476	19	41579476	0.434762957211552
19_41579520	19	41579520	0.455288856419442
19_41618259	19	41618259	0.70710999566022
19_41625657	19	41625657	0.303407565924432
19_41625940	19	41625940	0.587200531925023
19_41683785	19	41683785	0.192759937253293
19_41683875	19	41683875	0.193286324211934
19_41686928	19	41686928	0.271424664019256
19_41688142	19	41688142	0.638081700927207
19_41709853	19	41709853	0.385942323677919
19_41709863	19	41709863	0.394005751159864
19_41709975	19	41709975	0.238050968302637
19_41710025	19	41710025	0.166357410964974
19_41715103	19	41715103	0.442810622589849
19_41715194	19	41715194	0.414733335920258
19_41715848	19	41715848	0.509639548631371
19_41717688	19	41717688	0.555491672197685
19_41720944	19	41720944	0.490985216665721
19_41756671	19	41756671	0.335847931138865
19_41756758	19	41756758	0.371471840869586
19_41756789	19	41756789	0.290864150940402
19_41756940	19	41756940	0.385095124733561
19_41761981	19	41761981	0.22964852730694
19_41837999	19	41837999	0.572093639534815
19_41838149	19	41838149	0.870993497925614
19_41838930	19	41838930	0.745265378157275
19_41850551	19	41850551	0.477576040750525
19_41850561	19	41850561	0.54972582650636
19_41869765	19	41869765	0.884182269682155
19_41869823	19	41869823	0.848067101076107
19_41879471	19	41879471	0.548872413265924
19_41892714	19	41892714	0.358381841429143
19_41904274	19	41904274	0.675737206526681
19_41908427	19	41908427	0.343274949038934
19_41908432	19	41908432	0.238050968302637
19_41908597	19	41908597	0.465484623525331
19_41908628	19	41908628	0.301798313062775
19_41923097	19	41923097	1.06636836862358
19_41966804	19	41966804	-0.0188235843239624
19_41970240	19	41970240	0.413171132149975
19_41985095	19	41985095	0.671696806011797
19_41986224	19	41986224	0.624675237343686
19_42005910	19	42005910	0.4408110449435
19_42038750	19	42038750	0.591773261714847
19_42038819	19	42038819	0.452270951838915
19_42038847	19	42038847	0.207822164853761
19_42038850	19	42038850	0.363235690769822
19_42054322	19	42054322	0.395580459383392
19_42080436	19	42080436	0.818930817840808
19_42091320	19	42091320	0.253046134704402
19_42091528	19	42091528	0.587200531925023
19_42091904	19	42091904	0.649005816398495
19_42116885	19	42116885	0.701659256509938
19_42199588	19	42199588	0.540657945987993
19_42224684	19	42224684	0.242065045876336
19_42224969	19	42224969	0.347066528201308
19_42225159	19	42225159	0.403336339524837
19_42248882	19	42248882	0.739203625370074
19_42249008	19	42249008	0.123253432165233
19_42249497	19	42249497	0.612291512887854
19_42271989	19	42271989	0.496052643866828
19_42272422	19	42272422	0.796653897553973
19_42273451	19	42273451	0.233563577310323
19_42287353	19	42287353	0.648129530567355
19_42287842	19	42287842	0.6627515649322
19_42289862	19	42289862	0.680309936316505
19_42292732	19	42292732	0.533958510648044
19_42293786	19	42293786	0.555391793694347
19_42293959	19	42293959	0.936148840746095
19_42295155	19	42295155	0.516811204033625
19_42295164	19	42295164	0.558631379728253
19_42313420	19	42313420	0.601700101620138
19_42315064	19	42315064	0.782112216839364
19_42323946	19	42323946	0.57273004911669
19_42334012	19	42334012	0.386381522536928
19_42348397	19	42348397	0.54972582650636
19_42350185	19	42350185	0.707790672738612
19_42353010	19	42353010	0.980211724873868
19_42353027	19	42353027	0.896885031057639
19_42356932	19	42356932	0.50703018324104
19_42358883	19	42358883	0.436420579749414
19_42358927	19	42358927	0.640729928341818
19_42358931	19	42358931	0.649936287272986
19_42359229	19	42359229	0.209680111074344
19_42360920	19	42360920	0.407494509690126
19_42368576	19	42368576	0.789934427491003
19_42370749	19	42370749	0.826388195804449
19_42375658	19	42375658	0.850234937758817
19_42376376	19	42376376	0.278569259651119
19_42376413	19	42376413	0.405960217254877
19_42378714	19	42378714	0.867308451117759
19_42387474	19	42387474	0.744169878263423
19_42401872	19	42401872	0.411043576771197
19_42402686	19	42402686	0.417275530482711
19_42402699	19	42402699	0.478266160371859
19_42402762	19	42402762	0.700411142373014
19_42406360	19	42406360	0.00223803120386713
19_42412478	19	42412478	0.59377318584851
19_42426582	19	42426582	0.346572539139509
19_42426621	19	42426621	0.554033667989824
19_42426855	19	42426855	0.44215019912174
19_42426983	19	42426983	0.27319935280929
19_42427033	19	42427033	0.256810858289465
19_42433801	19	42433801	0.712731414008883
19_42442779	19	42442779	0.64298831011077
19_42519067	19	42519067	0.620883658181312
19_42527096	19	42527096	0.147537584352841
19_42527132	19	42527132	0.360692002116344
19_42527217	19	42527217	0.598171649746027
19_42527255	19	42527255	0.392472139482138
19_42527282	19	42527282	0.321995027049602
19_42527362	19	42527362	0.280091151749206
19_42528341	19	42528341	0.27043414215344
19_42588353	19	42588353	1.03198537459792
19_42589003	19	42589003	0.451222862406049
19_42589566	19	42589566	0.259734253496231
19_42593712	19	42593712	0.379605112516656
19_42729132	19	42729132	0.578587401620315
19_42730023	19	42730023	0.497648946946731
19_42739064	19	42739064	0.530169586888644
19_42739065	19	42739065	0.518487781841009
19_42739066	19	42739066	0.546061837131537
19_42739086	19	42739086	0.609226838255022
19_42740333	19	42740333	0.465544739575963
19_42740404	19	42740404	0.384571365410005
19_42755012	19	42755012	0.65431472778356
19_42758916	19	42758916	0.616947875319076
19_42763917	19	42763917	0.809592953261471
19_42764001	19	42764001	0.706036761434874
19_42764005	19	42764005	0.611922961336255
19_42764064	19	42764064	0.643507972826977
19_42764083	19	42764083	0.486170611693779
19_42764090	19	42764090	0.417275530482711
19_42764196	19	42764196	0.432050883163109
19_42765553	19	42765553	0.751176267036149
19_42855568	19	42855568	0.365745229842629
19_42855592	19	42855592	0.321248642708935
19_42867733	19	42867733	0.352424386132743
19_42868234	19	42868234	0.74613967258045
19_42871888	19	42871888	0.516009484068071
19_42871951	19	42871951	0.269460234001094
19_42878154	19	42878154	0.139741554953802
19_42878180	19	42878180	0.0627795731389181
19_42878222	19	42878222	0.314182037518607
19_42879528	19	42879528	0.336657070274427
19_42902443	19	42902443	0.717007879255877
19_42906975	19	42906975	0.593957898100332
19_42907110	19	42907110	0.393189911958398
19_42907854	19	42907854	0.345825007221002
19_42910738	19	42910738	0.609323342823163
19_42916138	19	42916138	1.13056212817941
19_42916233	19	42916233	0.718445065203276
19_42916299	19	42916299	0.523664875074688
19_42916312	19	42916312	0.524006705437829
19_42916334	19	42916334	0.578211748697769
19_42916336	19	42916336	0.587200531925023
19_42916396	19	42916396	0.409413412709741
19_42917767	19	42917767	0.618451465909463
19_42926674	19	42926674	0.216362836556715
19_42929524	19	42929524	0.176067487102096
19_42929653	19	42929653	0.221133008304088
19_42929716	19	42929716	0.218729851100631
19_42935425	19	42935425	0.290363418000492
19_42935476	19	42935476	0.451222862406049
19_42935542	19	42935542	0.492204017989276
19_42935579	19	42935579	0.276994922062202
19_42935600	19	42935600	0.284637761904592
19_42935657	19	42935657	0.251466637512631
19_42935745	19	42935745	0.412113825366932
19_43015118	19	43015118	0.763451171616751
19_43015210	19	43015210	0.267210241279154
19_43015817	19	43015817	0.380749654457597
19_43015870	19	43015870	0.248877998786992
19_43018815	19	43018815	0.458794799920978
19_43018869	19	43018869	0.350161334624174
19_43018997	19	43018997	0.255271044880162
19_43024875	19	43024875	0.571346580724186
19_43024986	19	43024986	0.352735278288
19_43075490	19	43075490	0.516811204033625
19_43075506	19	43075506	0.565174225595025
19_43075527	19	43075527	0.554779054232646
19_43081173	19	43081173	0.267639451581577
19_43175258	19	43175258	0.848067101076107
19_43175306	19	43175306	0.591450004926381
19_43175407	19	43175407	0.703642440147129
19_43175885	19	43175885	0.391280321949767
19_43175995	19	43175995	0.371163605628399
19_43176117	19	43176117	0.436640855349642
19_43176148	19	43176148	0.59130493025776
19_43179073	19	43179073	0.417275530482711
19_43179157	19	43179157	0.457917514980057
19_43184852	19	43184852	0.357999721167105
19_43184920	19	43184920	0.359790035821951
19_43184936	19	43184936	0.492985190307373
19_43193715	19	43193715	0.283258182511024
19_43194434	19	43194434	0.403117467486052
19_43195160	19	43195160	0.501591816416187
19_43195184	19	43195184	0.593957898100332
19_43195233	19	43195233	0.614756254445585
19_43195265	19	43195265	0.605937094506609
19_43198175	19	43198175	0.765797835381786
19_43198190	19	43198190	0.866582931846301
19_43198268	19	43198268	0.54972582650636
19_43203948	19	43203948	0.536574458855055
19_43204093	19	43204093	0.751429927703333
19_43204774	19	43204774	0.127768913287726
19_43258188	19	43258188	0.294004155580977
19_43258399	19	43258399	0.27599884363072
19_43258431	19	43258431	0.453617377546431
19_43258871	19	43258871	0.854139392214733
19_43258883	19	43258883	0.818526078031479
19_43258907	19	43258907	0.850234937758817
19_43258918	19	43258918	0.962345304080355
19_43258992	19	43258992	0.920937929102019
19_43261892	19	43261892	0.122990190664477
19_43261936	19	43261936	0.343274949038934
19_43262120	19	43262120	0.506280536541456
19_43267826	19	43267826	0.138299580779896
19_43268118	19	43268118	0.317739856931797
19_43353721	19	43353721	0.471723314505087
19_43354331	19	43354331	0.460344252374597
19_43365815	19	43365815	0.775962175380191
19_43416460	19	43416460	0.555391793694347
19_43417909	19	43417909	0.417275530482711
19_43463628	19	43463628	0.587200531925023
19_43479446	19	43479446	0.318910400639734
19_43486643	19	43486643	0.848204402531446
19_43487065	19	43487065	0.483128077777337
19_43494711	19	43494711	0.393027984236034
19_43495516	19	43495516	0.521266261740247
19_43501835	19	43501835	0.428716471019425
19_43502166	19	43502166	0.384485595365042
19_43527222	19	43527222	0.571346580724186
19_43535121	19	43535121	0.589742726487476
19_43535340	19	43535340	0.65431472778356
19_43543673	19	43543673	0.557205791627186
19_43551574	19	43551574	0.362827746460335
19_43552199	19	43552199	0.921819348748569
19_43553075	19	43553075	0.44193758471698
19_43553422	19	43553422	0.765797835381786
19_43581660	19	43581660	0.816934928602639
19_43592562	19	43592562	0.358931544251906
19_43592602	19	43592602	0.129349949107207
19_43593191	19	43593191	0.489788030267079
19_43594811	19	43594811	0.406628286283202
19_43599012	19	43599012	0.626371129205701
19_43608554	19	43608554	0.572553755960622
19_43612457	19	43612457	0.562705970004275
19_43612900	19	43612900	0.344026548452072
19_43612908	19	43612908	0.315737504020649
19_43613379	19	43613379	0.441122272437079
19_43613401	19	43613401	0.514299984877576
19_43613430	19	43613430	0.346192432421228
19_43613451	19	43613451	0.425639003417338
19_43614036	19	43614036	0.37062543718389
19_43614201	19	43614201	0.324166126091229
19_43623390	19	43623390	0.62015095372631
19_43649055	19	43649055	0.315737504020649
19_43652008	19	43652008	0.568938325532295
19_43652226	19	43652226	0.503784523737386
19_43652320	19	43652320	0.299731907781034
19_43697360	19	43697360	0.628172312981329
19_43718494	19	43718494	0.778463055817301
19_43718961	19	43718961	0.037003449364544
19_43718993	19	43718993	0.105331524167971
19_43719119	19	43719119	0.789244307869669
19_43719384	19	43719384	0.526900021657209
19_43719569	19	43719569	0.513199950481246
19_43733373	19	43733373	0.49322438371601
19_43733682	19	43733682	0.527329075947625
19_43773832	19	43773832	0.409413412709741
19_43797597	19	43797597	0.59415329256679
19_43797773	19	43797773	0.544131810033137
19_43798963	19	43798963	0.582020292819343
19_43802330	19	43802330	0.43574819055419
19_43831337	19	43831337	0.850234937758817
19_43837188	19	43837188	0.359394614402211
19_43847542	19	43847542	0.429052698259065
19_43847673	19	43847673	0.56379592759008
19_43847684	19	43847684	0.635180560826845
19_43848425	19	43848425	0.228306110683714
19_43848487	19	43848487	0.28933614192813
19_43848513	19	43848513	0.296299332658286
19_43848514	19	43848514	0.341930405567069
19_43848536	19	43848536	0.291744648398852
19_43872762	19	43872762	0.807509638760982
